word,tag
but,CONJ
oakwood,NOUN
heights,NOUN
is,VERB
unique,ADJ
in,ADP
one,NUM
particular,NOUN
!,ADJ
its,DET
oil,NOUN
for,ADP
heating,VERB
is,VERB
metered,VERB
monthly,ADV
to,ADP
each,DET
home,NOUN
from,ADP
a,DET
line,NOUN
that,PRON
starts,VERB
at,ADP
a,DET
central,ADJ
storage,NOUN
point,NOUN
!,ADJ
this,DET
is,VERB
a,DET
pilot,NOUN
operation,NOUN
sponsored,VERB
by,ADP
a,DET
new,ADJ
entity,NOUN
chartered,VERB
in,ADP
delaware,NOUN
as,ADP
the,DET
tri-state,ADJ
pipeline,NOUN
corporation,NOUN
!,ADJ
with,ADP
principal,ADJ
offices,NOUN
in,ADP
new,ADJ
york,NOUN
state,NOUN
!,ADJ
its,DET
president,NOUN
is,VERB
otis,NOUN
m.,NOUN
waters,NOUN
!,ADJ
partner,NOUN
in,ADP
the,DET
law,NOUN
firm,NOUN
of,ADP
timen,NOUN
&,CONJ
waters,NOUN
!,ADJ
540-k,NUM
chrysler,NOUN
bldg.,NOUN
!,ADJ
new,ADJ
york,NOUN
city,NOUN
!,ADJ
vice-president,NOUN
is,VERB
louis,NOUN
berkman,NOUN
and,CONJ
the,DET
secretary-treasurer,NOUN
is,VERB
mark,NOUN
ritter,NOUN
!,ADJ
ritter,NOUN
is,VERB
the,DET
builder,NOUN
of,ADP
oakwood,NOUN
heights,NOUN
and,CONJ
president,NOUN
of,ADP
kahler-craft,NOUN
distributors,NOUN
!,ADJ
inc.,VERB
!,ADJ
newburgh,NOUN
!,ADJ
n.y.,NOUN
!,ADJ
the,DET
idea,NOUN
of,ADP
a,DET
central,ADJ
tank,NOUN
with,ADP
lines,NOUN
to,ADP
each,DET
house,NOUN
is,VERB
not,ADV
in,ADP
itself,PRON
a,DET
novelty,NOUN
!,ADJ
not,ADV
a,DET
year,NOUN
goes,VERB
by,ADV
but,CONJ
what,DET
several,ADJ
local,ADJ
companies,NOUN
in,ADP
the,DET
u.s.,NOUN
and,CONJ
canada,NOUN
!,ADJ
even,ADV
overseas,ADV
!,ADJ
write,VERB
to,ADP
fueloil,NOUN
&,CONJ
oil,NOUN
heat,NOUN
to,PRT
inquire,VERB
if,ADP
it's,PRT
feasible,ADJ
and,CONJ
where,ADV
it,PRON
is,VERB
being,VERB
done,VERB
!,ADJ
its,DET
editors,NOUN
only,ADV
knew,VERB
of,ADP
one,NUM
example,NOUN
to,PRT
point,VERB
to,ADP
!,ADJ
a,DET
public,ADJ
housing,NOUN
development,NOUN
of,ADP
278,NUM
homes,NOUN
in,ADP
new,ADJ
haven,NOUN
described,VERB
by,ADP
john,NOUN
schulz,NOUN
in,ADP
the,DET
march,NOUN
!,ADJ
1950,NUM
issue,NOUN
!,ADJ
this,DET
has,VERB
survived,VERB
the,DET
years,NOUN
but,CONJ
there,PRT
has,VERB
been,VERB
considerable,ADJ
concern,NOUN
among,ADP
the,DET
tenants,NOUN
over,ADP
the,DET
fact,NOUN
that,ADP
the,DET
oil,NOUN
was,VERB
not,ADV
metered,VERB
!,ADJ
rather,ADV
the,DET
monthly,ADJ
total,NOUN
consumption,NOUN
was,VERB
divided,VERB
and,CONJ
charged,VERB
on,ADP
the,DET
basis,NOUN
of,ADP
number,NOUN
of,ADP
rooms,NOUN
and,CONJ
persons,NOUN
in,ADP
the,DET
family,NOUN
!,ADJ
common,ADJ
complaints,NOUN
included,VERB
!,ADJ
mrs.,NOUN
murphy,NOUN
!,ADJ
leaving,VERB
her,DET
windows,NOUN
open,ADJ
all,PRT
the,DET
time,NOUN
!,ADJ
a,DET
fresh,ADJ
air,NOUN
fan,NOUN
!,ADJ
or,CONJ
the,DET
family,NOUN
was,VERB
visiting,VERB
!,ADJ
aunt,NOUN
minnie,NOUN
!,ADJ
with,ADP
the,DET
house,NOUN
shut,VERB
up,PRT
but,CONJ
they,PRON
still,ADV
paid,VERB
the,DET
same,ADJ
rate,NOUN
for,ADP
oil,NOUN
!,ADJ
as,ADP
a,DET
result,NOUN
of,ADP
that,DET
attitude,NOUN
!,ADJ
others,NOUN
have,VERB
been,VERB
discouraged,VERB
from,ADP
trying,VERB
central,ADJ
distribution,NOUN
!,ADJ
a,DET
new,ADJ
low,ADJ
capacity,NOUN
meter,NOUN
is,VERB
the,DET
key,NOUN
that,PRON
unlocks,VERB
the,DET
situation,NOUN
at,ADP
oakwood,NOUN
heights,NOUN
!,ADJ
called,VERB
a,DET
!,ADJ
slo-flo,NOUN
!,ADJ
meter,NOUN
it,PRON
was,VERB
designed,VERB
for,ADP
this,DET
job,NOUN
by,ADP
power,NOUN
plus,ADV
industries,NOUN
of,ADP
los,NOUN
angeles,NOUN
!,ADJ
a,DET
key,ADJ
individual,NOUN
being,VERB
don,NOUN
nelson,NOUN
!,ADJ
tri-state,ADJ
has,VERB
acquired,VERB
its,DET
exclusive,ADJ
distribution,NOUN
for,ADP
the,DET
northern,ADJ
!,ADJ
principal,ADJ
heating,VERB
states,NOUN
!,ADJ
there's,PRT
an,DET
advantage,NOUN
in,ADP
having,VERB
a,DET
firm,NOUN
like,ADP
tri-state,ADJ
headed,VERB
by,ADP
a,DET
lawyer,NOUN
!,ADJ
the,DET
earlier,ADJ
new,ADJ
haven,NOUN
development,NOUN
was,VERB
public,ADJ
housing,NOUN
!,ADJ
so,ADV
it,PRON
easily,ADV
leaped,VERB
over,ADP
the,DET
problems,NOUN
met,VERB
in,ADP
a,DET
private,ADJ
venture,NOUN
!,ADJ
these,DET
have,VERB
to,PRT
do,VERB
with,ADP
property,NOUN
rights,NOUN
!,ADJ
municipal,ADJ
official,NOUN
attitudes,NOUN
and,CONJ
a,DET
host,NOUN
of,ADP
others,NOUN
!,ADJ
in,ADP
working,VERB
out,PRT
the,DET
practical,ADJ
legal,ADJ
conclusions,NOUN
president,NOUN
waters,NOUN
was,VERB
not,ADV
thinking,VERB
only,ADV
of,ADP
this,DET
pilot,NOUN
project,NOUN
!,ADJ
for,ADP
it,PRON
is,VERB
planned,VERB
to,PRT
duplicate,VERB
this,DET
program,NOUN
or,CONJ
system,NOUN
in,ADP
other,ADJ
builder,NOUN
developments,NOUN
nationally,ADV
!,ADJ
it,PRON
is,VERB
always,ADV
difficult,ADJ
!,ADJ
or,CONJ
at,ADP
least,ADJ
time-consuming,ADJ
!,ADJ
to,PRT
get,VERB
approval,NOUN
of,ADP
any,DET
kind,NOUN
of,ADP
line,NOUN
under,ADP
a,DET
public,ADJ
street,NOUN
!,ADJ
as,ADP
one,NUM
example,NOUN
!,ADJ
to,PRT
overcome,VERB
this,DET
!,ADJ
the,DET
builder,NOUN
lays,VERB
and,CONJ
completes,VERB
the,DET
street,NOUN
himself,PRON
!,ADJ
then,ADV
deeds,VERB
it,PRON
to,ADP
the,DET
community,NOUN
while,ADP
retaining,VERB
a,DET
perpetual,ADJ
easement,NOUN
for,ADP
the,DET
oil,NOUN
lines,NOUN
!,ADJ
when,ADV
a,DET
family,NOUN
buys,VERB
a,DET
home,NOUN
the,DET
title,NOUN
is,VERB
subject,ADJ
to,ADP
a,DET
perpetual,ADJ
easement,NOUN
to,ADP
tri-state,ADJ
!,ADJ
for,ADP
the,DET
central,ADJ
storage,NOUN
!,ADJ
tri-state,ADJ
buys,VERB
one,NUM
acre,NOUN
!,ADJ
buries,VERB
its,DET
tanks,NOUN
and,CONJ
simply,ADV
holds,VERB
permanent,ADJ
title,NOUN
to,ADP
that,DET
piece,NOUN
!,ADJ
in,ADP
other,ADJ
words,NOUN
!,ADJ
the,DET
whole,ADJ
storage,NOUN
and,CONJ
pipeline,NOUN
system,NOUN
does,VERB
not,ADV
belong,VERB
to,ADP
the,DET
homeowners,NOUN
nor,CONJ
to,ADP
the,DET
town,NOUN
but,CONJ
rather,ADV
to,ADP
tri-state,ADJ
!,ADJ
how,ADV
does,VERB
tri-state,ADJ
get,VERB
its,DET
revenue,NOUN
from,ADP
this,DET
plan,NOUN
!,ADJ
!,ADJ
it,PRON
leases,VERB
the,DET
whole,ADJ
facility,NOUN
to,ADP
a,DET
large,ADJ
oil,NOUN
company,NOUN
!,ADJ
at,ADP
least,ADJ
large,ADJ
enough,ADV
to,PRT
have,VERB
a,DET
strong,ADJ
credit,NOUN
position,NOUN
!,ADJ
this,DET
first,ADJ
test,NOUN
is,VERB
being,VERB
leased,VERB
for,ADP
ten,NUM
years,NOUN
but,CONJ
future,ADJ
projects,NOUN
will,VERB
require,VERB
at,ADP
least,ADJ
15,NUM
years,NOUN
!,ADJ
the,DET
amount,VERB
paid,VERB
by,ADP
the,DET
oil,NOUN
company,NOUN
to,ADP
tri-state,ADJ
for,ADP
the,DET
use,NOUN
of,ADP
its,DET
oil,NOUN
distribution,NOUN
system,NOUN
and,CONJ
the,DET
privilege,NOUN
of,ADP
supplying,VERB
all,PRT
the,DET
homes,NOUN
!,ADJ
is,VERB
subject,ADJ
to,ADP
negotiation,NOUN
but,CONJ
naturally,ADV
must,VERB
be,VERB
profitable,ADJ
to,ADP
both,DET
parties,NOUN
!,ADJ
on,ADP
this,DET
first,ADJ
venture,NOUN
the,DET
central,ADJ
storage,NOUN
is,VERB
"20,000",NUM
gallons,NOUN
!,ADJ
in,ADP
two,NUM
tanks,NOUN
!,ADJ
or,CONJ
an,DET
average,NOUN
of,ADP
400,NUM
gallons,NOUN
for,ADP
each,DET
of,ADP
the,DET
50,NUM
homes,NOUN
!,ADJ
the,DET
supplier,NOUN
delivers,VERB
at,ADP
his,DET
convenience,NOUN
in,ADP
transport,NOUN
loads,NOUN
!,ADJ
so,ADP
as,ADP
to,PRT
maintain,VERB
two-to-three,NUM
weeks,NOUN
reserve,NOUN
supply,NOUN
against,ADP
weather,NOUN
contingencies,NOUN
!,ADJ
however,ADV
!,ADJ
that,DET
is,VERB
not,ADV
all,PRT
he,PRON
has,VERB
to,PRT
do,VERB
!,ADJ
he,PRON
must,VERB
undertake,VERB
complete,ADJ
servicing,NOUN
of,ADP
the,DET
oilheating,NOUN
equipment,NOUN
to,PRT
assure,VERB
fine,ADJ
heating,NOUN
!,ADJ
in,ADP
the,DET
present,ADJ
project,NOUN
the,DET
heating,NOUN
is,VERB
by,ADP
circulating,VERB
hot,ADJ
water,NOUN
from,ADP
paragon,NOUN
boiler-burner,NOUN
units,NOUN
with,ADP
summer-winter,ADJ
domestic,ADJ
hot,ADJ
water,NOUN
hookups,NOUN
!,ADJ
again,ADV
!,ADJ
the,DET
oil,NOUN
man,NOUN
must,VERB
read,VERB
the,DET
meters,NOUN
at,ADP
such,ADJ
intervals,NOUN
as,ADP
he,PRON
finds,VERB
best,ADJ
!,ADJ
for,ADP
this,DET
first,ADJ
development,NOUN
the,DET
supplier,NOUN
signing,VERB
the,DET
lease,NOUN
is,VERB
a,DET
major,ADJ
oil,NOUN
company,NOUN
but,CONJ
in,ADP
turn,NOUN
the,DET
deal,NOUN
is,VERB
being,VERB
transferred,VERB
for,ADP
operation,NOUN
to,ADP
its,DET
local,ADJ
fueloil,NOUN
distributor,NOUN
!,ADJ
the,DET
major,ADJ
gets,VERB
the,DET
assured,VERB
gallonage,NOUN
for,ADP
the,DET
life,NOUN
of,ADP
the,DET
lease,NOUN
and,CONJ
the,DET
distributor,NOUN
apparently,ADV
can,VERB
do,VERB
well,ADV
because,ADP
delivery,NOUN
cost,NOUN
is,VERB
low,ADJ
!,ADJ
initial,ADJ
considerations,NOUN
the,DET
officers,NOUN
of,ADP
the,DET
new,ADJ
corporation,NOUN
have,VERB
naturally,ADV
explored,VERB
many,ADJ
angles,NOUN
!,ADJ
as,ADV
well,ADV
as,ADP
personalities,NOUN
that,PRON
might,VERB
be,VERB
affected,VERB
!,ADJ
for,ADP
example,NOUN
!,ADJ
the,DET
officials,NOUN
of,ADP
poughkeepsie,NOUN
town,NOUN
!,ADJ
township,NOUN
!,ADJ
where,ADV
the,DET
project,NOUN
is,VERB
located,VERB
think,VERB
highly,ADV
of,ADP
it,PRON
because,ADP
it,PRON
simplifies,VERB
their,DET
snow,NOUN
clearing,NOUN
problem,NOUN
!,ADJ
the,DET
central,ADJ
storage,NOUN
is,VERB
near,ADP
a,DET
main,ADJ
artery,NOUN
quite,ADV
easy,ADJ
to,PRT
reach,VERB
with,ADP
large,ADJ
transports,NOUN
on,ADP
a,DET
short,ADJ
crescent,NOUN
swing,NOUN
!,ADJ
with,ADP
fewer,ADJ
trucks,NOUN
in,ADP
the,DET
residential,ADJ
streets,NOUN
!,ADJ
the,DET
public,ADJ
service,NOUN
commission,NOUN
has,VERB
ruled,VERB
that,ADP
this,DET
is,VERB
not,ADV
a,DET
public,ADJ
utility,NOUN
!,ADJ
subject,ADJ
to,ADP
their,DET
many,ADJ
regulations,NOUN
!,ADJ
several,ADJ
financial,ADJ
institutions,NOUN
!,ADJ
both,DET
banks,NOUN
and,CONJ
insurance,NOUN
companies,NOUN
!,ADJ
have,VERB
been,VERB
sounded,VERB
out,PRT
!,ADJ
they,PRON
like,VERB
it,PRON
and,CONJ
would,VERB
supply,VERB
most,ADJ
of,ADP
the,DET
capital,NOUN
because,ADV
of,ADP
the,DET
long,ADJ
term,NOUN
leases,NOUN
by,ADP
strong,ADJ
oil,NOUN
companies,NOUN
!,ADJ
the,DET
government,NOUN
housing,NOUN
agencies,NOUN
consider,VERB
it,PRON
feasible,ADJ
with,ADP
one,NUM
special,ADJ
stipulation,NOUN
!,ADJ
there,PRT
must,VERB
be,VERB
a,DET
restriction,NOUN
in,ADP
the,DET
deed,NOUN
to,PRT
provide,VERB
that,ADP
the,DET
customer,NOUN
may,VERB
not,ADV
be,VERB
charged,VERB
more,ADJ
than,ADP
the,DET
current,ADJ
market,NOUN
price,NOUN
for,ADP
the,DET
oil,NOUN
!,ADJ
an,DET
obvious,ADJ
precaution,NOUN
!,ADJ
since,ADP
the,DET
account,NOUN
is,VERB
permanently,ADV
wedded,VERB
!,ADJ
just,ADV
like,ADP
with,ADP
gas,NOUN
or,CONJ
electricity,NOUN
!,ADJ
for,ADP
a,DET
few,ADJ
details,NOUN
of,ADP
the,DET
system,NOUN
the,DET
lines,NOUN
are,VERB
1-1/4'',NOUN
!,ADJ
x-tru-coat,NOUN
!,ADJ
a,DET
product,NOUN
of,ADP
republic,NOUN
steel,NOUN
corp.,NOUN
!,ADJ
and,CONJ
all,PRT
lines,NOUN
are,VERB
welded,VERB
!,ADJ
they,PRON
are,VERB
laid,VERB
a,DET
minimum,NOUN
of,ADP
24'',NOUN
!,ADJ
deep,ADV
and,CONJ
in,ADP
some,DET
areas,NOUN
four,NUM
feet,NOUN
down,PRT
!,ADJ
particularly,ADV
under,ADP
roads,NOUN
!,ADJ
to,PRT
stay,VERB
clear,ADV
of,ADP
all,PRT
other,ADJ
piping,NOUN
such,ADJ
as,ADP
water,NOUN
and,CONJ
sewers,NOUN
and,CONJ
to,PRT
minimize,VERB
shocks,NOUN
from,ADP
heavy,ADJ
trucking,NOUN
!,ADJ
the,DET
meter,NOUN
is,VERB
mounted,VERB
high,ADV
on,ADP
the,DET
basement,NOUN
wall,NOUN
!,ADJ
its,DET
figures,NOUN
are,VERB
a,DET
half,PRT
inch,NOUN
high,ADJ
and,CONJ
very,ADV
easy,ADJ
to,PRT
read,VERB
!,ADJ
even,ADV
into,ADP
tenth,ADJ
gallons,NOUN
!,ADJ
it,PRON
will,VERB
accommodate,VERB
firing,VERB
rates,NOUN
as,ADV
low,ADJ
as,ADP
a,DET
half,PRT
gallon,NOUN
an,DET
hour,NOUN
!,ADJ
ritter,NOUN
!,ADJ
the,DET
builder,NOUN
!,ADJ
is,VERB
convinced,VERB
that,ADP
the,DET
total,NOUN
cost,NOUN
of,ADP
all,PRT
the,DET
heating,VERB
systems,NOUN
plus,CONJ
the,DET
oil,NOUN
distribution,NOUN
system,NOUN
is,VERB
no,ADV
greater,ADJ
than,ADP
would,VERB
be,VERB
gas,NOUN
heating,VERB
systems,NOUN
in,ADP
the,DET
houses,NOUN
plus,CONJ
their,DET
lines,NOUN
and,CONJ
meters,NOUN
!,ADJ
he,PRON
believes,VERB
that,ADP
this,DET
is,VERB
a,DET
sound,ADJ
approach,NOUN
to,ADP
gas,NOUN
competition,NOUN
in,ADP
builder,NOUN
developments,NOUN
where,ADV
gas,NOUN
is,VERB
available,ADJ
!,ADJ
it,PRON
would,VERB
be,VERB
pretty,ADV
difficult,ADJ
to,PRT
install,VERB
a,DET
tri-state,ADJ
system,NOUN
in,ADP
old,ADJ
neighborhoods,NOUN
!,ADJ
and,CONJ
that's,PRT
an,DET
understatement,NOUN
!,ADJ
the,DET
job,NOUN
of,ADP
getting,VERB
property,NOUN
easements,NOUN
and,CONJ
street,NOUN
easements,NOUN
and,CONJ
the,DET
acre,NOUN
for,ADP
the,DET
tanks,NOUN
would,VERB
become,VERB
pretty,ADV
discouraging,ADJ
!,ADJ
but,CONJ
in,ADP
a,DET
new,ADJ
development,NOUN
where,ADV
everything,NOUN
starts,VERB
from,ADP
scratch,NOUN
the,DET
solutions,NOUN
are,VERB
simple,ADJ
!,ADJ
future,ADJ
plans,NOUN
what,DET
does,VERB
tri-state,ADJ
actually,ADV
want,VERB
to,PRT
do,VERB
!,ADJ
now,ADV
that,ADP
it,PRON
has,VERB
the,DET
meters,NOUN
under,ADP
franchise,NOUN
and,CONJ
certain,ADJ
phases,NOUN
of,ADP
its,DET
piping,VERB
system,NOUN
in,ADP
the,DET
!,ADJ
patent,NOUN
applied,VERB
for,ADP
!,ADJ
stage,NOUN
!,ADJ
!,ADJ
it,PRON
wants,VERB
to,PRT
interest,VERB
builders,NOUN
and,CONJ
oil,NOUN
companies,NOUN
in,ADP
the,DET
idea,NOUN
of,ADP
including,VERB
its,DET
facility,NOUN
in,ADP
their,DET
new,ADJ
home,NOUN
projects,NOUN
!,ADJ
by,ADP
financing,VERB
and,CONJ
installing,VERB
the,DET
storage,NOUN
!,ADJ
piping,NOUN
and,CONJ
meters,NOUN
!,ADJ
and,CONJ
leasing,VERB
these,DET
for,ADP
15,NUM
years,NOUN
!,ADJ
with,ADP
renewal,NOUN
options,NOUN
!,ADJ
to,ADP
a,DET
strong,ADJ
oil,NOUN
company,NOUN
!,ADJ
it,PRON
may,VERB
also,ADV
work,VERB
in,ADP
one,NUM
other,ADJ
way,NOUN
!,ADJ
by,ADP
licensing,VERB
its,DET
system,NOUN
patents,NOUN
and,CONJ
supplying,VERB
the,DET
meters,NOUN
!,ADJ
letting,VERB
the,DET
oil,NOUN
company,NOUN
or,CONJ
even,ADV
the,DET
builder,NOUN
install,VERB
the,DET
facilities,NOUN
!,ADJ
this,DET
whole,ADJ
development,NOUN
is,VERB
certain,ADJ
to,PRT
be,VERB
of,ADP
interest,NOUN
to,ADP
the,DET
readers,NOUN
!,ADJ
for,ADP
the,DET
idea,NOUN
has,VERB
so,ADV
often,ADV
been,VERB
mentioned,VERB
!,ADJ
somewhat,ADV
wistfully,ADV
!,ADJ
but,CONJ
it's,PRT
too,ADV
early,ADJ
yet,ADV
to,PRT
go,VERB
visit,VERB
oakwood,NOUN
heights,NOUN
!,ADJ
only,ADV
eight,NUM
of,ADP
the,DET
50,NUM
houses,NOUN
were,VERB
completed,VERB
at,ADP
the,DET
time,NOUN
of,ADP
the,DET
editor's,NOUN
visit,NOUN
on,ADP
june,NOUN
8th,ADJ
!,ADJ
!,ADJ
others,NOUN
were,VERB
building,VERB
!,ADJ
the,DET
big,ADJ
tanks,NOUN
were,VERB
at,ADP
the,DET
site,NOUN
but,CONJ
still,ADV
sunning,VERB
themselves,PRON
!,ADJ
a,DET
big,ADJ
mechanical,ADJ
ditcher,NOUN
was,VERB
running,VERB
the,DET
trenches,NOUN
!,ADJ
and,CONJ
the,DET
town,NOUN
building,VERB
inspector,NOUN
was,VERB
paying,VERB
a,DET
friendly,ADJ
!,ADJ
if,ADP
curious,ADJ
!,ADJ
visit,NOUN
!,ADJ
the,DET
oilheating,NOUN
industry,NOUN
is,VERB
looking,VERB
up,PRT
!,ADJ
led,VERB
by,ADP
a,DET
revival,NOUN
of,ADP
research,NOUN
and,CONJ
development,NOUN
!,ADJ
a,DET
primary,ADJ
ingredient,NOUN
in,ADP
these,DET
fields,NOUN
is,VERB
imagination,NOUN
!,ADJ
and,CONJ
tri-state,ADJ
pipeline,NOUN
corporation,NOUN
deserves,VERB
a,DET
very,ADV
good,ADJ
mark,NOUN
!,ADJ
every,DET
year,NOUN
about,ADV
this,DET
time,NOUN
national,ADJ
gargle,NOUN
your,DET
cooling,NOUN
system,NOUN
week,NOUN
rolls,VERB
around,ADV
!,ADJ
it,PRON
pays,VERB
in,ADP
the,DET
long,ADJ
!,ADJ
hot,ADJ
!,ADJ
run,NOUN
to,PRT
take,VERB
good,ADJ
care,NOUN
of,ADP
the,DET
water,NOUN
works,NOUN
!,ADJ
do,VERB
it,PRON
this,DET
way,NOUN
for,ADP
the,DET
summer,NOUN
gargle,NOUN
!,ADJ
first,ADV
!,ADJ
drain,VERB
that,DET
old,ADJ
coolant,NOUN
down,ADP
the,DET
storm,NOUN
sewer,NOUN
!,ADJ
don't,VERB
save,VERB
the,DET
anti-freeze,NOUN
!,ADJ
even,ADV
if,ADP
it,PRON
the,DET
expensive,ADJ
!,ADJ
permanent,ADJ
!,ADJ
type,NOUN
!,ADJ
the,DET
word,NOUN
means,VERB
it,PRON
won't,VERB
boil,VERB
away,ADV
easily,ADV
!,ADJ
nothing,NOUN
else,ADV
!,ADJ
the,DET
rust,NOUN
inhibitors,NOUN
in,ADP
the,DET
fluid,NOUN
are,VERB
used,VERB
up,PRT
after,ADP
one,NUM
year,NOUN
!,ADJ
and,CONJ
you,PRON
don't,VERB
want,VERB
to,PRT
risk,VERB
the,DET
rust,NOUN
that,ADP
two,NUM
years',NOUN
use,NOUN
could,VERB
mean,VERB
!,ADJ
pitch,VERB
it,PRON
out,PRT
!,ADJ
if,ADP
a,DET
lot,NOUN
of,ADP
rust,NOUN
shows,VERB
in,ADP
the,DET
drain,NOUN
!,ADJ
use,VERB
a,DET
good,ADJ
flushing,VERB
cleaner,NOUN
!,ADJ
then,ADV
fill,VERB
the,DET
system,NOUN
and,CONJ
add,VERB
a,DET
rust,NOUN
inhibitor,NOUN
!,ADJ
of,ADP
course,NOUN
!,ADJ
you'll,PRT
want,VERB
to,PRT
use,VERB
the,DET
softest,ADJ
water,NOUN
you,PRON
can,VERB
in,ADP
your,DET
radiators,NOUN
!,ADJ
now,ADV
!,ADJ
check,VERB
for,ADP
leaks,NOUN
in,ADP
your,DET
hoses,NOUN
and,CONJ
hose,NOUN
connections,NOUN
!,ADJ
around,ADP
the,DET
freeze-out,NOUN
plugs,NOUN
!,ADJ
gaskets,NOUN
!,ADJ
water,NOUN
pump,NOUN
seals,NOUN
and,CONJ
heater,NOUN
fittings,NOUN
!,ADJ
next,ADV
!,ADJ
run,VERB
the,DET
engine,NOUN
and,CONJ
let,VERB
it,PRON
heat,VERB
up,PRT
so,ADP
the,DET
thermostat,NOUN
opens,VERB
!,ADJ
and,CONJ
then,ADV
look,VERB
for,ADP
leaks,NOUN
again,ADV
!,ADJ
be,VERB
sure,ADJ
the,DET
bugs,NOUN
and,CONJ
dirt,NOUN
are,VERB
blown,VERB
out,ADP
of,ADP
the,DET
radiator,NOUN
fins,NOUN
!,ADJ
use,VERB
the,DET
air,NOUN
hose,NOUN
for,ADP
this,DET
job,NOUN
!,ADJ
check,VERB
the,DET
temperature,NOUN
gage,NOUN
and,CONJ
be,VERB
sure,ADJ
it,PRON
is,VERB
working,VERB
!,ADJ
if,ADP
you,PRON
use,VERB
one,NUM
of,ADP
the,DET
new,ADJ
year-round,ADJ
cooling,VERB
system,NOUN
fluids,NOUN
such,ADJ
as,ADP
!,ADJ
dowguard,NOUN
!,ADJ
be,VERB
sure,ADJ
to,PRT
check,VERB
it,PRON
!,ADJ
dow,NOUN
says,VERB
that,ADP
the,DET
fluid,NOUN
can,VERB
be,VERB
used,VERB
now,ADV
for,ADP
two,NUM
years,NOUN
!,ADJ
check,VERB
its,DET
inhibitor,NOUN
effectiveness,NOUN
before,ADP
leaving,VERB
it,PRON
in,PRT
during,ADP
the,DET
summer,NOUN
!,ADJ
take,VERB
precautions,NOUN
now,ADV
!,ADJ
to,PRT
be,VERB
sure,ADJ
you,PRON
avoid,VERB
those,DET
unpleasant,ADJ
and,CONJ
costly,ADJ
heat,NOUN
breakdowns,NOUN
when,ADV
the,DET
temperature,NOUN
zooms,VERB
this,DET
summer,NOUN
!,ADJ
don't,VERB
let,VERB
your,DET
mechanics,NOUN
pull,VERB
the,DET
thermostats,NOUN
out,ADP
of,ADP
those,DET
fueloil,NOUN
delivery,NOUN
trucks,NOUN
or,CONJ
installation,NOUN
rigs,NOUN
of,ADP
yours,PRON
!,ADJ
spring,NOUN
and,CONJ
summer,NOUN
may,VERB
be,VERB
here,ADV
officially,ADV
!,ADJ
but,CONJ
those,DET
thermos,NOUN
stay,VERB
in,PRT
!,ADJ
the,DET
fact,NOUN
is,VERB
that,ADP
removing,VERB
and,CONJ
leaving,VERB
out,PRT
a,DET
thermostat,NOUN
from,ADP
any,DET
water,NOUN
cooled,VERB
vehicle,NOUN
!,ADJ
will,VERB
greatly,ADV
increase,VERB
the,DET
fuel,NOUN
consumption,NOUN
!,ADJ
reduce,VERB
power,NOUN
and,CONJ
contribute,VERB
to,ADP
spark,NOUN
plug,NOUN
fouling,NOUN
due,ADJ
to,ADP
an,DET
accumulation,NOUN
of,ADP
excessive,ADJ
carbon,NOUN
deposits,NOUN
on,ADP
the,DET
insulators,NOUN
!,ADJ
if,ADP
you,PRON
run,VERB
into,ADP
excess,ADJ
plug,NOUN
fouling,NOUN
on,ADP
one,NUM
truck,NOUN
!,ADJ
check,VERB
to,PRT
be,VERB
sure,ADJ
that,ADP
the,DET
rig,NOUN
has,VERB
a,DET
thermostat,NOUN
!,ADJ
the,DET
thermostat,NOUN
is,VERB
important,ADJ
to,PRT
get,VERB
your,DET
engine,NOUN
up,ADP
to,ADP
operating,VERB
temperature,NOUN
quickly,ADV
!,ADJ
and,CONJ
to,PRT
keep,VERB
it,PRON
running,VERB
at,ADP
its,DET
most,ADV
efficient,ADJ
temperature,NOUN
through,ADP
the,DET
proper,ADJ
circulation,NOUN
of,ADP
the,DET
coolant,NOUN
!,ADJ
are,VERB
you,PRON
paying,VERB
too,ADV
much,ADJ
for,ADP
your,DET
truck,NOUN
insurance,NOUN
!,ADJ
!,ADJ
there's,PRT
a,DET
good,ADJ
chance,NOUN
you,PRON
are,VERB
doubling,VERB
on,ADP
some,DET
coverage,NOUN
!,ADJ
not,ADV
taking,VERB
discounts,NOUN
coming,VERB
to,ADP
you,PRON
and,CONJ
not,ADV
cutting,VERB
some,DET
corners,NOUN
that,PRON
can,VERB
be,VERB
cut,VERB
!,ADJ
have,VERB
a,DET
talk,NOUN
with,ADP
your,DET
insurance,NOUN
agent,NOUN
!,ADJ
be,VERB
careful,ADJ
that,ADP
you,PRON
keep,VERB
adequate,ADJ
coverage,NOUN
!,ADJ
but,CONJ
look,VERB
for,ADP
places,NOUN
to,PRT
save,VERB
money,NOUN
!,ADJ
first,ADV
go,VERB
over,PRT
the,DET
type,NOUN
of,ADP
coverage,NOUN
you,PRON
now,ADV
have,VERB
!,ADJ
look,VERB
for,ADP
these,DET
features,NOUN
which,DET
may,VERB
mean,VERB
you,PRON
can,VERB
save,VERB
!,ADJ
duplicate,ADJ
coverage,NOUN
!,ADJ
avoid,VERB
doubling,VERB
up,PRT
on,ADP
the,DET
same,ADJ
item,NOUN
!,ADJ
for,ADP
example,NOUN
!,ADJ
don't,VERB
pay,VERB
in,ADP
a,DET
truck,NOUN
policy,NOUN
for,ADP
medical,ADJ
coverage,NOUN
that,PRON
you,PRON
may,VERB
